,Unnamed: 0,X,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ISOcode,duplicated
414,428,1697,1424453016,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:787870,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Archontophoenix,Archontophoenix cunninghamiana,,SPECIES,Archontophoenix cunninghamiana H.Wendl. & Drude,BR,Campus ESALQ. Trilha através da antiga sementeira.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-22.709167,-48.627221999999996,,,,,,,1998-03-24T00:00:00Z,24.0,3.0,1998.0,2732621,2732621.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00787870,008,M.G.C. Gondim Jr,1998-03-24T00:00:00Z,CC_BY_4_0,Rio de Janeiro Botanical Garden,M.G.C. Gondim Jr,,,2018-12-06T17:00:32.956Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
415,429,1698,1424453025,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:787863,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma pohliana,,SPECIES,Geonoma pohliana Mart.,BR,Estação do IAC. Mata atrás da residência da chefia-estação.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-24.614722,-47.882222,,,,,,,1998-04-23T00:00:00Z,23.0,4.0,1998.0,2734352,2734352.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00787863,033,M.G.C. Gondim Jr,1998-04-23T00:00:00Z,CC_BY_4_0,Rio de Janeiro Botanical Garden,M.G.C. Gondim Jr,,,2018-12-06T17:00:32.838Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
416,430,1699,1424453027,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:787866,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus comosa,,SPECIES,Syagrus comosa Mart.,BR,Fazenda Cachoeira de Pau.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-13.866667000000001,-56.533333,,,,,,,1997-06-14T00:00:00Z,14.0,6.0,1997.0,5293909,5293909.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00787866,18160,V.C. Souza,,CC_BY_4_0,Rio de Janeiro Botanical Garden,V.C. Souza; J.P. Souza; A.R. Duarte; P.H. Miyagi,,,2018-12-06T17:00:32.863Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
417,431,1705,1424455865,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:793011,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus comosa,,SPECIES,Syagrus comosa Mart.,BR,"Cerca de 30km NE (em linha reta) de Nobres. BR-242, ca. 2km do entroncamento com a BR 364/163. Serra da Caixa Furada.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-14.533332999999999,-56.183333,,,,,,,1997-05-19T00:00:00Z,19.0,5.0,1997.0,5293909,5293909.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00793011,16431,V.C. Souza,,CC_BY_4_0,Rio de Janeiro Botanical Garden,V.C. Souza; J.P. Souza; V.R. Scalon; A.R. Duarte,,,2018-12-06T17:00:34.371Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
418,432,1711,1424462892,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:809864,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Bactris,Bactris concinna,,SPECIES,Bactris concinna Mart.,BR,Margem direita do Rio Madeira.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-9.601389,-64.902778,,,85.0,,,,2010-06-19T00:00:00Z,19.0,6.0,2010.0,2733151,2733151.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00809864,15401,José Ferreira Ramos,,CC_BY_4_0,Rio de Janeiro Botanical Garden,"Glocimar Pereira-Silva; Aécio Amaral-Santos, Ana Cecília Ribeiro Castro, Antônio José Barreto dos Santos, Gledson Alves Moreira, José Roberto de Alencar Moreira & Marcelo Brilhante de Medeiros",,,2018-12-06T17:00:38.054Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,True
419,433,1712,1424462942,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:810021,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma schottiana,,SPECIES,Geonoma schottiana Mart.,BR,Fazenda Caioabá. Floresta Ombrófila.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-20.055556,-40.470278,,,150.0,,,,2013-04-16T00:00:00Z,16.0,4.0,2013.0,2734237,2734237.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00810021,7504,P.LEITMAN,,CC_BY_4_0,Rio de Janeiro Botanical Garden,R.C. Forzza; J.A. Amaral & M.O.O. Pellegini,,,2018-12-06T17:00:38.070Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
420,434,1713,1424463126,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:810155,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,Euterpe edulis,,SPECIES,Euterpe edulis Mart.,BR,Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-22.771667,-43.000278,,,1100.0,,,,2012-10-08T00:00:00Z,8.0,10.0,2012.0,5293403,5293403.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00810155,347,R. Finotti,,CC_BY_4_0,Rio de Janeiro Botanical Garden,"Finotti; Eliana Ramos, Déborah Holz e Andrea Sanchez-Tapia",,,2018-12-06T17:00:38.232Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,True
421,435,1714,1424463509,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:810826,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma elegans,,SPECIES,Geonoma elegans Mart.,BR,Pacotuba. Floresta Ombrófila. Trilha das Árvores Centenárias. FLONA Pacotuba,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-20.740555,-41.272778,,,109.0,,,,2013-08-08T00:00:00Z,8.0,8.0,2013.0,2734255,2734255.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00810826,7682,P.LEITMAN,,CC_BY_4_0,Rio de Janeiro Botanical Garden,R.C. Forzza; J.A. Amaral; D. Monteiro & R.G.B. Silva,,,2018-12-06T17:00:38.474Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
422,436,1715,1424464526,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:813560,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus ruschiana,,SPECIES,Syagrus ruschiana (Bondar) Glassman,BR,"Morro da torre de celular. Topo do inselbergue, mata sobre afloramento rochoso com palmeiras, Alcantarea sp., Encholirium horridum e Vellosia plicata.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-18.569722,-40.985278,,,624.0,,,,2013-04-22T00:00:00Z,22.0,4.0,2013.0,5293867,5293867.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00813560,369,D.ALMEIDA-COSTA,,CC_BY_4_0,Rio de Janeiro Botanical Garden,M.O.O. Pellegrini; J.A. Oliveira & R.C. Forzza,,,2018-12-06T17:00:38.854Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
423,437,1716,1424464654,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:814294,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus santosii,,SPECIES,Syagrus santosii K.Soares & C.A.Guim.,BR,"Fazendas de José Luiz e Alejandro, localizadas na margem da Barragem de Itapebí. Rio Jequitinhonha, cerca de 10 minutos de lancha a motor, a partir da Barragem, em direção à nascente.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.9725,-39.593333,,,115.0,,,,2011-11-28T00:00:00Z,28.0,11.0,2011.0,7795821,7795821.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00814294,5243,K. Soares & C.A. Guimarães,,CC_BY_4_0,Rio de Janeiro Botanical Garden,L.A. Mattos Silva; C.A. Guimarães & J.L. Paixão,ISOTYPE,,2018-12-06T17:00:38.917Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,True
424,438,1717,1424464655,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:814293,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus santosii,,SPECIES,Syagrus santosii K.Soares & C.A.Guim.,BR,"Fazendas de José Luiz e Alejandro, localizadas na margem da Barragem de Itapebí. Rio Jequitinhonha, cerca de 10 minutos de lancha a motor, a partir da Barragem, em direção à nascente.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.9725,-39.593333,,,115.0,,,,2011-11-28T00:00:00Z,28.0,11.0,2011.0,7795821,7795821.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00814293,5243,K. Soares & C.A. Guimarães,,CC_BY_4_0,Rio de Janeiro Botanical Garden,L.A. Mattos Silva; C.A. Guimarães & J.L. Paixão,ISOTYPE,,2018-12-06T17:00:39.008Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,False
425,439,1718,1424464659,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:814292,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus santosii,,SPECIES,Syagrus santosii K.Soares & C.A.Guim.,BR,"Fazendas de José Luiz e Alejandro, localizadas na margem da Barragem de Itapebí. Rio Jequitinhonha, cerca de 10 minutos de lancha a motor, a partir da Barragem, em direção à nascente.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.9725,-39.593333,,,115.0,,,,2011-11-28T00:00:00Z,28.0,11.0,2011.0,7795821,7795821.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00814292,5243,K. Soares & C.A. Guimarães,,CC_BY_4_0,Rio de Janeiro Botanical Garden,L.A. Mattos Silva; C.A. Guimarães & J.L. Paixão,ISOTYPE,,2018-12-06T17:00:38.918Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,False
426,440,1719,1424464662,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:814235,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus santosii,,SPECIES,Syagrus santosii K.Soares & C.A.Guim.,BR,"Fazendas de José Luiz e Alejandro, localizadas na margem da Barragem de Itapebí. Rio Jequitinhonha, cerca de 10 minutos de lancha a motor, a partir da Barragem, em direção à nascente.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.9725,-39.593333,,,115.0,,,,2011-11-28T00:00:00Z,28.0,11.0,2011.0,7795821,7795821.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00814235,5243,K. Soares & C.A. Guimarães,,CC_BY_4_0,Rio de Janeiro Botanical Garden,L.A. Mattos Silva; C.A. Guimarães & J.L. Paixão,ISOTYPE,,2018-12-06T17:00:39.053Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,False
427,441,1720,1424465931,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:818809,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Desmoncus,Desmoncus polyacanthos,,SPECIES,Desmoncus polyacanthos Mart.,BR,"Afloramento rochoso lado esquerdo da MG 418, cerca de 30km norte de Teófilo Otoni.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-17.856111,-41.260833,,,546.0,,,,2011-01-08T00:00:00Z,8.0,1.0,2011.0,2738831,2738831.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00818809,117,D.ALMEIDA-COSTA,,CC_BY_4_0,Rio de Janeiro Botanical Garden,L.F.A. de Paula; et al,,,2018-12-06T17:00:39.682Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
428,442,1721,1424465977,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:818810,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma elegans,,SPECIES,Geonoma elegans Mart.,BR,"Reserva Rio das Pedras, Lagoa Seca.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-22.984722,-44.124167,,,750.0,,,,2004-06-04T00:00:00Z,4.0,6.0,2004.0,2734255,2734255.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00818810,260,P.LEITMAN,,CC_BY_4_0,Rio de Janeiro Botanical Garden,R.D. Ribeiro; C.H.R. de Paula,,,2018-12-06T17:00:39.530Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,True
429,443,1722,1424465981,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:818811,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Oenocarpus,Oenocarpus bacaba,,SPECIES,Oenocarpus bacaba Mart.,BR,Margem esquerda do rio Mutum Paraná.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-9.646666999999999,-64.940555,,,85.0,,,,2010-08-19T00:00:00Z,19.0,8.0,2010.0,2735454,2735454.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00818811,15669,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,G. Pereira-Silva; et al,,,2018-12-06T17:00:39.618Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,True
430,444,1723,1424466192,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:819214,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,Euterpe edulis,,SPECIES,Euterpe edulis Mart.,BR,Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-22.771667,-43.000278,,,1100.0,,,,2012-10-08T00:00:00Z,8.0,10.0,2012.0,5293403,5293403.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00819214,347,R. Finotti,,CC_BY_4_0,Rio de Janeiro Botanical Garden,"Finotti; Eliana Ramos, Déborah Holz e Andrea Sanchez-Tapia",,,2018-12-06T17:00:39.839Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BRA,False
431,445,1729,1424470492,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:826497,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus duartei,,SPECIES,Syagrus duartei Glassman,BR,"PARNA Serra do Cipó; Cachoeira da Farofa. Portaria do Retiro; coletas realizadas ao longo da encosta, após a bifurcação para a Cachoeira da Farofa até o riacho.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-19.348889,-43.577222,,,883.0,,,,2013-10-16T00:00:00Z,16.0,10.0,2013.0,5293852,5293852.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00826497,6741,Kelen Soares,2013-10-24T00:00:00Z,CC_BY_4_0,Rio de Janeiro Botanical Garden,"M. Verdi; N. Pougy, D. Maurenza, E. Martins, E. Dalcin",,,2018-12-06T17:00:41.895Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
432,446,1733,1424472976,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:832900,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Mauritiella,Mauritiella armata,,SPECIES,Mauritiella armata Burret,BR,Ramal acesso Garimpo.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-9.634444,-65.04305500000001,,,126.0,,,,2013-05-08T00:00:00Z,8.0,5.0,2013.0,5293366,5293366.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00832900,900,N.C. Bigio,,CC_BY_4_0,Rio de Janeiro Botanical Garden,N.C. Bigio; et al,,,2018-12-06T17:00:43.036Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
433,447,1736,1424474591,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:838152,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Oenocarpus,Oenocarpus minor,,SPECIES,Oenocarpus minor Mart.,BR,LT-Jirau- Santo Antônio.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-9.269444,-64.457778,,,102.0,,,,2010-10-23T00:00:00Z,23.0,10.0,2010.0,2735441,2735441.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00838152,15729,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,G.Pereira-Silva; et al,,,2018-12-06T17:00:44.060Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
434,448,1740,1424475704,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:841025,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Bactris,Bactris glaucescens,,SPECIES,Bactris glaucescens Drude,BR,Área do Sesc Pantanal.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-16.495,-56.300833,,,120.0,,,,2006-07-12T00:00:00Z,12.0,7.0,2006.0,2733179,2733179.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00841025,32268,V.C. Souza,,CC_BY_4_0,Rio de Janeiro Botanical Garden,V.C. Souza; C.P. Caliari; P.B. Garcia,,,2018-12-06T17:00:44.505Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
435,449,1741,1424475706,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:840999,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus graminifolia,,SPECIES,Syagrus graminifolia Becc.,BR,Estrada para Santo Antônio do Descoberto-GO.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.92,-48.1875,,,984.0,,,,2012-09-01T00:00:00Z,1.0,9.0,2012.0,5293891,5293891.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00840999,1427,M.R.V. Zanatta,,CC_BY_4_0,Rio de Janeiro Botanical Garden,M.R.V. Zanatta; J.E.Q. Faria,,,2018-12-06T17:00:44.585Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
436,450,1746,1424475733,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:841030,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Attalea,Attalea phalerata,,SPECIES,Scheelea phalerata (Mart. ex Spreng.) Burret,BR,Estrada Chapada dos Guimarães - Cuiabá e estrada vicinal Cuiabá-fazenda Ponderoza.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-15.5325,-55.72,,,,,,,1997-02-21T00:00:00Z,21.0,2.0,1997.0,2732762,2732758.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00841030,1142,A.G. Nave et F.R. Dario,,CC_BY_4_0,Rio de Janeiro Botanical Garden,A.G. Nave; F.R. Dario; R.F. Lopes; P.H.M. Carneiro,,,2018-12-06T17:00:44.450Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
437,451,1750,1424478593,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:849824,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Copernicia,Copernicia prunifera,,SPECIES,Copernicia prunifera (Mill.) H.E.Moore,BR,Próximo a sede da Fazenda Andreza.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-3.6791669999999996,-38.898333,,,,,,,2009-05-17T00:00:00Z,17.0,5.0,2009.0,2738262,2738262.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00849824,,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,Renato Ribeiro Mendes,,,2018-12-06T17:00:46.373Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
439,453,1752,1424478827,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:850532,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Mauritia,Mauritia flexuosa,,SPECIES,Mauritia flexuosa L.f.,BR,,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-8.546944,-44.518611,,,,,,,2011-11-17T00:00:00Z,17.0,11.0,2011.0,5294777,5294777.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00850532,,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,Nério Almeida Leal,,,2018-12-06T17:00:46.597Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
440,454,1753,1424478834,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:850540,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,Euterpe oleracea,,SPECIES,Euterpe oleracea Mart.,BR,Fazenda Michinori Konagano.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-2.478889,-48.2825,,,,,,,2008-01-29T00:00:00Z,29.0,1.0,2008.0,5293398,5293398.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00850540,,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,Renato Ribeiro Mendes,,,2018-12-06T17:00:46.489Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
441,455,1754,1424478870,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:850541,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,Euterpe oleracea,,SPECIES,Euterpe oleracea Mart.,BR,Sítio Conceição. Proprietário: Sr. Wagner Azevedo.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-1.58,-49.305278,,,,,,,2008-01-27T00:00:00Z,27.0,1.0,2008.0,5293398,5293398.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00850541,,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,Renato Ribeiro Mendes,,,2018-12-06T17:00:46.574Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
442,456,1757,1424481706,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:856265,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus ruschiana,,SPECIES,Syagrus ruschiana (Bondar) Glassman,BR,Córrego do Viadinho. Inselbergue.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-18.643611,-40.578889000000004,,,315.0,,,,2014-02-13T00:00:00Z,13.0,2.0,2014.0,5293867,5293867.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00856265,7772,D.ALMEIDA-COSTA,,CC_BY_4_0,Rio de Janeiro Botanical Garden,"R.C. Forzza; K. Hmeljevski, H. Medeiros",,,2018-12-06T17:00:51.445Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
443,457,1758,1424486371,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:866153,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Iriartella,Iriartella setigera,,SPECIES,Iriartella setigera H.Wendl.,BR,Parque Estadual da Serra do Aracá. Trilha da Cachoeira do Eldorado para o cume.,838537fc-4aeb-4980-8b58-97fbdcd1d91a,-0.8747219999999999,-63.340832999999996,,,1075.0,75.0,,,2014-04-22T00:00:00Z,22.0,4.0,2014.0,2739108,2739108.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00866153,5679,P. Leitman,,CC_BY_4_0,Rio de Janeiro Botanical Garden,"P.H. Labiak; R.C. Forzza, A.A.M. Amorim, L. Freitas, F. Obermüller, R. Goldenberg & R. Barbosa-Silva",,,2018-12-06T17:00:53.884Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
444,458,1759,1424489011,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:872106,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma schottiana,,SPECIES,Geonoma schottiana Mart.,BR,"Pedra Fazenda Pedra do Sino, BR040 km 63, Trilha do Sauá.",838537fc-4aeb-4980-8b58-97fbdcd1d91a,-20.878056,-43.816944,,,1000.0,,,,2005-04-29T00:00:00Z,29.0,4.0,2005.0,2734237,2734237.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00872106,147,,,CC_BY_4_0,Rio de Janeiro Botanical Garden,N.F.O. Mota; P.L. Viana,,,2018-12-06T17:00:55.524Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
445,459,1760,1424490093,4300f8d5-1ae5-49e5-a101-63894b005868,urn:catalog:JBRJ:RB:873600,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma undata,appuniana,SUBSPECIES,Geonoma undata subsp. appuniana (Spruce) A.J.Hend.,BR,"Serra  do  Aracá,  trilha  da  cachoeira  do  Eldorado  para  a  cachoeira  do  Desabamento. Parque Estadual da Serra do Aracá",838537fc-4aeb-4980-8b58-97fbdcd1d91a,0.8811110000000001,-63.3275,,,,,,,2014-04-22T00:00:00Z,22.0,4.0,2014.0,8251573,2734311.0,PRESERVED_SPECIMEN,JBRJ,RB,RB00873600,325,A. Henderson,2014-11-19T00:00:00Z,CC_BY_4_0,Rio de Janeiro Botanical Garden,R.G. Barbosa-Silva; R.C. Forzza; R. Goldenberg; P. Labiak; F. Obermüller; A. Amorim; L. Freitas,,,2018-12-06T17:00:56.476Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,BRA,True
